,mean_df1,std_df1,mean_df2,std_df2,mean_diff,abs_mean_diff,z-score
wen,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
scattered,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
incognito,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
infiltrating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
owners,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
finisher,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
computation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
specfic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
abstraction,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
codify,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
blueprint's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
neglect,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unpatched,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
en,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
org,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cve,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deactivation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dormant,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
asymmetric,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
propagating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
extracts,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
bof,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ms,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
randomizing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
inaccessible,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
decrypted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tracing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
howto,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
penalized,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
leniently,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
minors,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
possiblejustifications,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
manifest,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fallback,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
navigational,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
factoid,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cherry,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
beware,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
evaluing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
implementations,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hanging,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
merchants,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
abetting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
misdeeds,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
stata,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
engraved,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
andthursday's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
attributions,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tacticians,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
gripping,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
falsity,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
supplementation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
endorsed,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
differentiates,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
misconduct,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
chilling,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
starving,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
bingeing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
diagnostic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
meansto,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
bridging,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
blur,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mq,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
amenities,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
obscuration,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
circumvention,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
andscenario,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
minion,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mor,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
criminally,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hateful,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
spawn,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
advisor's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sulfur,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
charcoal,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
asciety,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
nitrogen,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
phosphorus,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
gardens,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
anddelaying,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cord,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
controllable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
proportions,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
catastrophic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
flask,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
prematurely,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
kerosene,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
prop,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
satirical,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
expert's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
distorting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
thesketchy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unfold,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cluttering,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
inbox,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unstoppable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
averted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
annoys,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
procurement,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
distinguishes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
speaks,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
syntactic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sica,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
likeej,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cmp,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
maliciousdataprovider,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
heap,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
commandandcontrol,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
malware's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
injected,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
auditing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
detectwhen,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
churn,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sabotage,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
circular,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
illogical,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
countered,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unconvincing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mastermind,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
botnet's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
precarious,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
kp,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lexicons,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
endorsement,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
eighteen,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wheeler,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
trucks,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
outrun,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
recognizes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
preconceptions,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
emotive,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
haters,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mob,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ediumof,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
treatting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
teachiing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tribunal,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
consented,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unsuitability,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
opting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
weaving,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
assignment's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
manifests,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mobbing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
extremism,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
alienation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
diagnostics,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deleted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
benignly,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ayant,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
snowball,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
buggy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
exacerbating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
whistleblower,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
raiding,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
automaticity,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unilaterally,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
disconnecting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sarbanes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
oxley,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
antihero,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
astrology,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unconfigured,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sudo,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
administrators,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rare,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
withstand,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
logins,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hosting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
